slave,0x2a,address,0x9c,idata,0x40
slave,0x2a,address,0x9d,idata,0xdf
slave,0x2a,address,0x9e,idata,0x4b
slave,0x2a,address,0x9f,idata,0x21
slave,0x2a,address,0xa0,idata,0x0
slave,0x2a,address,0xa1,idata,0x0
slave,0x2a,address,0xa2,idata,0x40
slave,0x2a,address,0xa3,idata,0xde
slave,0x2a,address,0xa4,idata,0x3b
slave,0x2a,address,0xa5,idata,0x39
slave,0x2a,address,0xa6,idata,0x81
slave,0x2a,address,0xa7,idata,0x6f
slave,0x2a,address,0xa8,idata,0x3c
slave,0x2a,address,0xa9,idata,0x8d
slave,0x2a,address,0xaa,idata,0x2f
slave,0x2a,address,0xab,idata,0x3d
slave,0x2a,address,0xac,idata,0x0
slave,0x2a,address,0xad,idata,0x0
slave,0x2a,address,0xae,idata,0x40
slave,0x2a,address,0xaf,idata,0x0
slave,0x2a,address,0xb0,idata,0x0
slave,0x2a,address,0xb1,idata,0x40
slave,0x2a,address,0xb2,idata,0x99
slave,0x2a,address,0xb3,idata,0x2b
slave,0x2a,address,0xb4,idata,0x1d
slave,0x2a,address,0xb5,idata,0xa5
slave,0x2a,address,0xb6,idata,0xab
slave,0x2a,address,0xb7,idata,0x1e
slave,0x2a,address,0xb8,idata,0x0
slave,0x2a,address,0xb9,idata,0x0
slave,0x2a,address,0xba,idata,0x40
slave,0x2a,address,0xbb,idata,0x0
slave,0x2a,address,0xbc,idata,0x0
slave,0x2a,address,0xbd,idata,0x40
slave,0x2a,address,0xbe,idata,0x0
slave,0x2a,address,0xbf,idata,0x0
slave,0x2a,address,0xc0,idata,0x40
slave,0x2a,address,0xc1,idata,0x0
slave,0x2a,address,0xc2,idata,0x0
slave,0x2a,address,0xc3,idata,0x40
slave,0x2a,address,0xc4,idata,0x0
slave,0x2a,address,0xc5,idata,0x0
slave,0x2a,address,0xc6,idata,0x40
slave,0x2a,address,0xc7,idata,0x0
slave,0x2a,address,0xc8,idata,0x0
slave,0x2a,address,0xc9,idata,0x40
slave,0x2a,address,0xca,idata,0x87
slave,0x2a,address,0xcb,idata,0x6f
slave,0x2a,address,0xcc,idata,0x3c
slave,0x2a,address,0xcd,idata,0x93
slave,0x2a,address,0xce,idata,0xcf
slave,0x2a,address,0xcf,idata,0x3c
slave,0x2a,address,0xd0,idata,0x0
slave,0x2a,address,0xd1,idata,0x0
slave,0x2a,address,0xd2,idata,0x40
slave,0x2a,address,0xd3,idata,0x0
slave,0x2a,address,0xd4,idata,0x0
slave,0x2a,address,0xd5,idata,0x40
slave,0x2a,address,0xd6,idata,0x9f
slave,0x2a,address,0xd7,idata,0x2b
slave,0x2a,address,0xd8,idata,0x1d
slave,0x2a,address,0xd9,idata,0xab
slave,0x2a,address,0xda,idata,0x8b
slave,0x2a,address,0xdb,idata,0x1d
slave,0x2a,address,0xdc,idata,0x0
slave,0x2a,address,0xdd,idata,0x0
slave,0x2a,address,0xde,idata,0x40
slave,0x2a,address,0xdf,idata,0x0
slave,0x2a,address,0xe0,idata,0x0
slave,0x2a,address,0xe1,idata,0x40
slave,0x2a,address,0xe2,idata,0x0
slave,0x2a,address,0xe3,idata,0x0
slave,0x2a,address,0xe4,idata,0x40
slave,0x2a,address,0xe5,idata,0x0
slave,0x2a,address,0xe6,idata,0x0
slave,0x2a,address,0xe7,idata,0x40
slave,0x2a,address,0xe8,idata,0x0
slave,0x2a,address,0xe9,idata,0x0
slave,0x2a,address,0xea,idata,0x40
slave,0x2a,address,0xeb,idata,0x0
slave,0x2a,address,0xec,idata,0x0
slave,0x2a,address,0xed,idata,0x40
slave,0x2a,address,0xee,idata,0x7b
slave,0x2a,address,0xef,idata,0xff
slave,0x2a,address,0xf0,idata,0x3b
slave,0x2a,address,0xf1,idata,0x86
slave,0x2a,address,0xf2,idata,0x53
slave,0x2a,address,0xf3,idata,0x1c
slave,0x2a,address,0xf4,idata,0x2
slave,0x2a,address,0xf5,idata,0x30
slave,0x2a,address,0xf6,idata,0x0
slave,0x2a,address,0xf7,idata,0x5f
slave,0x2a,address,0xf8,idata,0x24
slave,0x2a,address,0xf9,idata,0x29
slave,0x2a,address,0xfa,idata,0x92
slave,0x2a,address,0xfb,idata,0xad
slave,0x2a,address,0xfc,idata,0x38
slave,0x2a,address,0xfd,idata,0x5f
slave,0x2a,address,0xfe,idata,0x24
slave,0x2a,address,0xff,idata,0x29
slave,0x2b,address,0x0,idata,0x92
slave,0x2b,address,0x1,idata,0xad
slave,0x2b,address,0x2,idata,0x38
slave,0x2b,address,0x3,idata,0x84
slave,0x2b,address,0x4,idata,0x2f
slave,0x2b,address,0x5,idata,0x3d
slave,0x2b,address,0x6,idata,0x0
slave,0x2b,address,0x7,idata,0x0
slave,0x2b,address,0x8,idata,0x40
slave,0x2b,address,0x9,idata,0x0
slave,0x2b,address,0xa,idata,0x0
slave,0x2b,address,0xb,idata,0x40
slave,0x28,address,0xf,idata,0x0
slave,0x28,address,0x56,idata,0x0
slave,0x28,address,0x99,idata,0x0
slave,0x28,address,0x9f,idata,0x1
slave,0x28,address,0xa9,idata,0x10
slave,0x28,address,0x3a,idata,0x0
slave,0x28,address,0x3e,idata,0x11
slave,0x28,address,0x42,idata,0x11
slave,0x28,address,0xa,idata,0x0
slave,0x28,address,0xb,idata,0x8
slave,0x28,address,0x72,idata,0xf
slave,0x28,address,0x73,idata,0x8
slave,0x28,address,0x7d,idata,0x3
slave,0x28,address,0x31,idata,0x1
slave,0x28,address,0x48,idata,0x1
slave,0x28,address,0x20,idata,0x1
slave,0x28,address,0x21,idata,0x1
slave,0x28,address,0x2f,idata,0x1
slave,0x28,address,0x38,idata,0x1
slave,0x28,address,0x3d,idata,0x1
slave,0x28,address,0x41,idata,0x1
slave,0x28,address,0x4f,idata,0x1
slave,0x28,address,0x55,idata,0x1
slave,0x28,address,0x7f,idata,0x11
slave,0x28,address,0x96,idata,0x0
slave,0x28,address,0x99,idata,0x33
slave,0x28,address,0x70,idata,0x1
slave,0x28,address,0x93,idata,0x0
slave,0x28,address,0x7d,idata,0x3
slave,0x28,address,0x60,idata,0x1
slave,0x28,address,0xa8,idata,0x1
Done
